Latitude,ZipCode,City,Longitude,County,State,ZipCodeClass
42.5888,01370,SHELBURNE FALLS,-72.7588,FRANKLIN,MA,STANDARD
42.4645,01373,SOUTH DEERFIELD,-72.6823,FRANKLIN,MA,STANDARD
42.5653,01375,SUNDERLAND,-72.7009,FRANKLIN,MA,STANDARD
42.6549,01376,TURNERS FALLS,-72.7181,FRANKLIN,MA,STANDARD
42.6671,01378,WARWICK,-72.3397,FRANKLIN,MA,STANDARD
42.5810,01379,WENDELL,-72.4372,FRANKLIN,MA,STANDARD
42.5534,01380,WENDELL DEPOT,-72.3927,FRANKLIN,MA,STANDARD
42.5837,01420,FITCHBURG,-71.8168,WORCESTER,MA,STANDARD
42.6549,01430,ASHBURNHAM,-71.9209,WORCESTER,MA,STANDARD
42.4464,01431,ASHBY,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01432,AYER,-71.4594,MIDDLESEX,MA,STANDARD
42.6014,01436,BALDWINVILLE,-72.0838,WORCESTER,MA,STANDARD
42.5517,01438,EAST TEMPLETON,-72.0294,WORCESTER,MA,PO BOX ONLY
42.5825,01440,GARDNER,-72.0259,WORCESTER,MA,STANDARD
42.3648,01441,WESTMINSTER,-71.8969,WORCESTER,MA,UNIQUE
42.4464,01450,GROTON,-71.4594,MIDDLESEX,MA,STANDARD
42.5002,01451,HARVARD,-71.5759,WORCESTER,MA,STANDARD
42.4839,01452,HUBBARDSTON,-72.0115,WORCESTER,MA,STANDARD
42.4713,01453,LEOMINSTER,-71.8375,WORCESTER,MA,STANDARD
42.4464,01460,LITTLETON,-71.4594,MIDDLESEX,MA,STANDARD
42.5833,01462,LUNENBURG,-71.7523,WORCESTER,MA,STANDARD
42.4464,01463,PEPPERELL,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01464,SHIRLEY,-71.4594,MIDDLESEX,MA,STANDARD
42.4871,01467,STILL RIVER,-71.6131,WORCESTER,MA,PO BOX ONLY
42.5551,01468,TEMPLETON,-72.0723,WORCESTER,MA,STANDARD
42.4464,01469,TOWNSEND,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01470,GROTON,-71.4594,MIDDLESEX,MA,UNIQUE
42.4464,01471,GROTON,-71.4594,MIDDLESEX,MA,UNIQUE
42.4464,01472,WEST GROTON,-71.4594,MIDDLESEX,MA,PO BOX ONLY
42.5495,01473,WESTMINSTER,-71.9132,WORCESTER,MA,STANDARD
42.4464,01474,WEST TOWNSEND,-71.4594,MIDDLESEX,MA,STANDARD
42.6616,01475,WINCHENDON,-72.0479,WORCESTER,MA,STANDARD
42.3648,01477,WINCHENDON SPRINGS,-71.8969,WORCESTER,MA,PO BOX ONLY
42.1848,01501,AUBURN,-71.9472,WORCESTER,MA,STANDARD
42.3129,01503,BERLIN,-71.8417,WORCESTER,MA,STANDARD
42.1141,01504,BLACKSTONE,-71.7998,WORCESTER,MA,STANDARD
42.3000,01505,BOYLSTON,-71.9435,WORCESTER,MA,STANDARD
42.1917,01506,BROOKFIELD,-72.1050,WORCESTER,MA,STANDARD
42.1328,01507,CHARLTON,-71.9726,WORCESTER,MA,STANDARD
42.1097,01508,CHARLTON CITY,-72.0795,WORCESTER,MA,PO BOX ONLY
42.3648,01509,CHARLTON DEPOT,-71.8969,WORCESTER,MA,PO BOX ONLY
42.4140,01510,CLINTON,-71.6875,WORCESTER,MA,STANDARD
42.2053,01515,EAST BROOKFIELD,-72.0499,WORCESTER,MA,STANDARD
42.1131,01516,DOUGLAS,-71.8911,WORCESTER,MA,STANDARD
42.3648,01517,EAST PRINCETON,-71.8969,WORCESTER,MA,PO BOX ONLY
42.1064,01518,FISKDALE,-72.1140,WORCESTER,MA,STANDARD
42.2039,01519,GRAFTON,-71.6829,WORCESTER,MA,STANDARD
42.3368,01520,HOLDEN,-71.8453,WORCESTER,MA,STANDARD
42.0611,01521,HOLLAND,-72.1640,HAMPDEN,MA,STANDARD
42.2646,01522,JEFFERSON,-71.7954,WORCESTER,MA,STANDARD
42.4272,01523,LANCASTER,-71.9118,WORCESTER,MA,STANDARD
42.2382,01524,LEICESTER,-72.0124,WORCESTER,MA,STANDARD
42.3648,01525,LINWOOD,-71.8969,WORCESTER,MA,PO BOX ONLY
42.3648,01526,MANCHAUG,-71.8969,WORCESTER,MA,PO BOX ONLY
42.2556,01527,MILLBURY,-71.8200,WORCESTER,MA,STANDARD
42.1247,01529,MILLVILLE,-71.8469,WORCESTER,MA,STANDARD
42.3209,01531,NEW BRAINTREE,-72.1286,WORCESTER,MA,STANDARD
42.3221,01532,NORTHBOROUGH,-71.6428,WORCESTER,MA,STANDARD
42.2072,01534,NORTHBRIDGE,-71.8568,WORCESTER,MA,STANDARD
42.2754,01535,NORTH BROOKFIELD,-72.0893,WORCESTER,MA,STANDARD
42.4076,01536,NORTH GRAFTON,-71.8604,WORCESTER,MA,STANDARD
42.1662,01537,NORTH OXFORD,-71.8911,WORCESTER,MA,STANDARD
42.3648,01538,NORTH UXBRIDGE,-71.8969,WORCESTER,MA,PO BOX ONLY
42.1092,01540,OXFORD,-71.8554,WORCESTER,MA,STANDARD
42.4519,01541,PRINCETON,-71.8801,WORCESTER,MA,STANDARD
42.2201,01542,ROCHDALE,-71.9144,WORCESTER,MA,STANDARD
42.3835,01543,RUTLAND,-71.9546,WORCESTER,MA,STANDARD
42.2870,01545,SHREWSBURY,-71.7153,WORCESTER,MA,STANDARD
42.3648,01546,SHREWSBURY,-71.8969,WORCESTER,MA,UNIQUE
42.1293,01550,SOUTHBRIDGE,-72.0312,WORCESTER,MA,STANDARD
42.1765,01560,SOUTH GRAFTON,-71.6819,WORCESTER,MA,STANDARD
42.4435,01561,SOUTH LANCASTER,-71.6861,WORCESTER,MA,PO BOX ONLY
42.2548,01562,SPENCER,-72.0656,WORCESTER,MA,STANDARD
42.3668,01564,STERLING,-71.9394,WORCESTER,MA,STANDARD
42.1027,01566,STURBRIDGE,-72.0810,WORCESTER,MA,STANDARD
42.1756,01568,UPTON,-71.6032,WORCESTER,MA,STANDARD
42.0597,01569,UXBRIDGE,-71.6384,WORCESTER,MA,STANDARD
42.1351,01570,WEBSTER,-71.9942,WORCESTER,MA,STANDARD
42.0592,01571,DUDLEY,-71.9370,WORCESTER,MA,STANDARD
42.3648,01580,WESTBOROUGH,-71.8969,WORCESTER,MA,UNIQUE
42.2552,01581,WESTBOROUGH,-71.8459,WORCESTER,MA,STANDARD
42.3648,01582,WESTBOROUGH,-71.8969,WORCESTER,MA,UNIQUE
42.3628,01583,WEST BOYLSTON,-71.7812,WORCESTER,MA,STANDARD
42.2356,01585,WEST BROOKFIELD,-72.1725,WORCESTER,MA,STANDARD
42.3648,01586,WEST MILLBURY,-71.8969,WORCESTER,MA,STANDARD
42.1666,01588,WHITINSVILLE,-71.8995,WORCESTER,MA,STANDARD
42.1266,01590,SUTTON,-71.7552,WORCESTER,MA,STANDARD
42.2653,01601,WORCESTER,-71.8794,WORCESTER,MA,STANDARD
42.2746,01602,WORCESTER,-71.8470,WORCESTER,MA,STANDARD
42.2454,01603,WORCESTER,-71.8393,WORCESTER,MA,STANDARD
42.2480,01604,WORCESTER,-71.7668,WORCESTER,MA,STANDARD
42.2888,01605,WORCESTER,-71.7961,WORCESTER,MA,STANDARD
42.3118,01606,WORCESTER,-71.7945,WORCESTER,MA,STANDARD
42.2265,01607,WORCESTER,-71.7925,WORCESTER,MA,STANDARD
42.2935,01608,WORCESTER,-71.9257,WORCESTER,MA,STANDARD
42.2826,01609,WORCESTER,-71.8277,WORCESTER,MA,STANDARD
42.2465,01610,WORCESTER,-71.8089,WORCESTER,MA,STANDARD
42.2394,01611,CHERRY VALLEY,-71.8787,WORCESTER,MA,STANDARD
42.3047,01612,PAXTON,-71.8929,WORCESTER,MA,STANDARD
42.2933,01613,WORCESTER,-71.8020,WORCESTER,MA,STANDARD
42.3648,01614,WORCESTER,-71.8969,WORCESTER,MA,STANDARD
42.3648,01615,WORCESTER,-71.8969,WORCESTER,MA,STANDARD
42.3648,01653,WORCESTER,-71.8969,WORCESTER,MA,UNIQUE
42.3648,01654,WORCESTER,-71.8969,WORCESTER,MA,UNIQUE
42.3648,01655,WORCESTER,-71.8969,WORCESTER,MA,STANDARD
42.4464,01701,FRAMINGHAM,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01702,FRAMINGHAM,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01703,FRAMINGHAM,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01704,FRAMINGHAM,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01705,FRAMINGHAM,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01718,VILLAGE OF NAGOG WOODS,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01719,BOXBOROUGH,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01720,ACTON,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01721,ASHLAND,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01730,BEDFORD,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01731,HANSCOM AFB,-71.4594,MIDDLESEX,MA,STANDARD
42.4360,01740,BOLTON,-71.6059,WORCESTER,MA,STANDARD
42.4464,01741,CARLISLE,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01742,CONCORD,-71.4594,MIDDLESEX,MA,STANDARD
42.2934,01745,FAYVILLE,-71.5028,WORCESTER,MA,STANDARD
42.4464,01746,HOLLISTON,-71.4594,MIDDLESEX,MA,STANDARD
42.1275,01747,HOPEDALE,-71.5331,WORCESTER,MA,STANDARD
42.4464,01748,HOPKINTON,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01749,HUDSON,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01752,MARLBOROUGH,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01754,MAYNARD,-71.4594,MIDDLESEX,MA,STANDARD
42.1004,01756,MENDON,-71.5470,WORCESTER,MA,STANDARD
42.1471,01757,MILFORD,-71.5281,WORCESTER,MA,STANDARD
42.4464,01760,NATICK,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01770,SHERBORN,-71.4594,MIDDLESEX,MA,STANDARD
42.2968,01772,SOUTHBOROUGH,-71.5332,WORCESTER,MA,STANDARD
42.4464,01773,LINCOLN,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01775,STOW,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01776,SUDBURY,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01778,WAYLAND,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01784,WOODVILLE,-71.4594,MIDDLESEX,MA,PO BOX ONLY
42.4886,01801,WOBURN,-71.1573,MIDDLESEX,MA,STANDARD
42.5048,01803,BURLINGTON,-71.2015,MIDDLESEX,MA,STANDARD
42.4464,01805,BURLINGTON,-71.4594,MIDDLESEX,MA,UNIQUE
42.4464,01806,WOBURN,-71.4594,MIDDLESEX,MA,UNIQUE
42.4464,01807,WOBURN,-71.4594,MIDDLESEX,MA,UNIQUE
42.4464,01808,WOBURN,-71.4594,MIDDLESEX,MA,UNIQUE
42.6480,01810,ANDOVER,-71.1657,ESSEX,MA,STANDARD
42.6472,01812,ANDOVER,-71.1842,ESSEX,MA,UNIQUE
42.4464,01813,WOBURN,-71.4594,MIDDLESEX,MA,UNIQUE
42.4464,01815,WOBURN,-71.4594,MIDDLESEX,MA,UNIQUE
42.4464,01821,BILLERICA,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01822,BILLERICA,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01824,CHELMSFORD,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01826,DRACUT,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01827,DUNSTABLE,-71.4594,MIDDLESEX,MA,STANDARD
42.7926,01830,HAVERHILL,-71.0725,ESSEX,MA,STANDARD
42.7711,01831,HAVERHILL,-71.1221,ESSEX,MA,STANDARD
42.7896,01832,HAVERHILL,-71.1266,ESSEX,MA,STANDARD
42.7238,01833,GEORGETOWN,-70.9813,ESSEX,MA,STANDARD
42.7511,01834,GROVELAND,-71.0214,ESSEX,MA,STANDARD
42.7528,01835,HAVERHILL,-71.0843,ESSEX,MA,STANDARD
42.7073,01840,LAWRENCE,-71.1611,ESSEX,MA,STANDARD
42.7098,01841,LAWRENCE,-71.1644,ESSEX,MA,STANDARD
42.6354,01842,LAWRENCE,-70.8791,ESSEX,MA,STANDARD
42.7104,01843,LAWRENCE,-71.0883,ESSEX,MA,STANDARD
42.7318,01844,METHUEN,-71.1869,ESSEX,MA,STANDARD
42.6728,01845,NORTH ANDOVER,-71.0877,ESSEX,MA,STANDARD
42.4464,01850,LOWELL,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01851,LOWELL,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01852,LOWELL,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01853,LOWELL,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01854,LOWELL,-71.4594,MIDDLESEX,MA,STANDARD
42.8024,01860,MERRIMAC,-71.0896,ESSEX,MA,STANDARD
42.4464,01862,NORTH BILLERICA,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01863,NORTH CHELMSFORD,-71.4594,MIDDLESEX,MA,STANDARD
42.5813,01864,NORTH READING,-71.0837,MIDDLESEX,MA,STANDARD
42.4464,01865,NUTTING LAKE,-71.4594,MIDDLESEX,MA,PO BOX ONLY
42.4464,01866,PINEHURST,-71.4594,MIDDLESEX,MA,PO BOX ONLY
42.5371,01867,READING,-71.1072,MIDDLESEX,MA,STANDARD
42.4464,01876,TEWKSBURY,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,01879,TYNGSBORO,-71.4594,MIDDLESEX,MA,STANDARD
42.4999,01880,WAKEFIELD,-71.0688,MIDDLESEX,MA,STANDARD
42.6354,01885,WEST BOXFORD,-70.8791,ESSEX,MA,PO BOX ONLY
42.4464,01886,WESTFORD,-71.4594,MIDDLESEX,MA,STANDARD
42.5618,01887,WILMINGTON,-71.1739,MIDDLESEX,MA,STANDARD
42.4464,01888,WOBURN,-71.4594,MIDDLESEX,MA,STANDARD
42.5716,01889,NORTH READING,-71.1096,MIDDLESEX,MA,UNIQUE
42.4545,01890,WINCHESTER,-71.1488,MIDDLESEX,MA,STANDARD
42.6354,01899,ANDOVER,-70.8791,ESSEX,MA,UNIQUE
42.4612,01901,LYNN,-70.9467,ESSEX,MA,STANDARD
42.4732,01902,LYNN,-70.9286,ESSEX,MA,STANDARD
42.6354,01903,LYNN,-70.8791,ESSEX,MA,STANDARD
42.4889,01904,LYNN,-70.9647,ESSEX,MA,STANDARD
42.4694,01905,LYNN,-70.9728,ESSEX,MA,STANDARD
42.4721,01906,SAUGUS,-70.9978,ESSEX,MA,STANDARD
42.5133,01907,SWAMPSCOTT,-70.9059,ESSEX,MA,STANDARD
42.4273,01908,NAHANT,-70.9224,ESSEX,MA,STANDARD
42.4548,01910,LYNN,-70.9747,ESSEX,MA,UNIQUE
42.8535,01913,AMESBURY,-70.9482,ESSEX,MA,STANDARD
42.5651,01915,BEVERLY,-70.8538,ESSEX,MA,STANDARD
42.6833,01921,BOXFORD,-71.0174,ESSEX,MA,STANDARD
42.7632,01922,BYFIELD,-70.9281,ESSEX,MA,STANDARD
42.5772,01923,DANVERS,-70.9492,ESSEX,MA,STANDARD
42.6278,01929,ESSEX,-70.7806,ESSEX,MA,STANDARD
42.6300,01930,GLOUCESTER,-70.6942,ESSEX,MA,STANDARD
42.6354,01931,GLOUCESTER,-70.8791,ESSEX,MA,STANDARD
42.6354,01936,HAMILTON,-70.8791,ESSEX,MA,PO BOX ONLY
42.6354,01937,HATHORNE,-70.8791,ESSEX,MA,PO BOX ONLY
42.6857,01938,IPSWICH,-70.8641,ESSEX,MA,STANDARD
42.5337,01940,LYNNFIELD,-71.0288,ESSEX,MA,STANDARD
42.5795,01944,MANCHESTER,-70.7551,ESSEX,MA,STANDARD
42.5614,01945,MARBLEHEAD,-70.7708,ESSEX,MA,STANDARD
42.6449,01949,MIDDLETON,-71.0879,ESSEX,MA,STANDARD
42.8097,01950,NEWBURYPORT,-70.8732,ESSEX,MA,STANDARD
42.7775,01951,NEWBURY,-70.8672,ESSEX,MA,STANDARD
42.8512,01952,SALISBURY,-70.8657,ESSEX,MA,STANDARD
42.5370,01960,PEABODY,-70.9736,ESSEX,MA,STANDARD
42.6354,01961,PEABODY,-70.8791,ESSEX,MA,STANDARD
42.5581,01965,PRIDES CROSSING,-70.8257,ESSEX,MA,PO BOX ONLY
42.6579,01966,ROCKPORT,-70.6181,ESSEX,MA,STANDARD
42.7162,01969,ROWLEY,-70.8928,ESSEX,MA,STANDARD
42.5129,01970,SALEM,-70.9042,ESSEX,MA,STANDARD
42.6354,01971,SALEM,-70.8791,ESSEX,MA,STANDARD
42.6267,01982,SOUTH HAMILTON,-70.8511,ESSEX,MA,STANDARD
42.6618,01983,TOPSFIELD,-70.9545,ESSEX,MA,STANDARD
42.5977,01984,WENHAM,-70.8732,ESSEX,MA,STANDARD
42.7941,01985,WEST NEWBURY,-70.9711,ESSEX,MA,STANDARD
41.9705,02018,ACCORD,-70.7014,PLYMOUTH,MA,STANDARD
42.0765,02019,BELLINGHAM,-71.4705,NORFOLK,MA,STANDARD
42.0818,02020,BRANT ROCK,-70.6439,PLYMOUTH,MA,PO BOX ONLY
42.1791,02021,CANTON,-71.1212,NORFOLK,MA,STANDARD
42.2339,02025,COHASSET,-70.8158,NORFOLK,MA,STANDARD
42.2447,02026,DEDHAM,-71.1811,NORFOLK,MA,STANDARD
42.1800,02027,DEDHAM,-71.0892,NORFOLK,MA,STANDARD
42.2361,02030,DOVER,-71.2831,NORFOLK,MA,STANDARD
41.9988,02031,EAST MANSFIELD,-71.2009,BRISTOL,MA,STANDARD
42.1538,02032,EAST WALPOLE,-71.2146,NORFOLK,MA,STANDARD
42.0622,02035,FOXBORO,-71.2358,NORFOLK,MA,STANDARD
42.0887,02038,FRANKLIN,-71.4048,NORFOLK,MA,STANDARD
41.9705,02040,GREENBUSH,-70.7014,PLYMOUTH,MA,STANDARD
42.0696,02041,GREEN HARBOR,-70.6491,PLYMOUTH,MA,PO BOX ONLY
42.2121,02043,HINGHAM,-70.8850,PLYMOUTH,MA,STANDARD
41.9705,02044,HINGHAM,-70.7014,PLYMOUTH,MA,UNIQUE
42.2844,02045,HULL,-70.8737,PLYMOUTH,MA,STANDARD
42.1428,02047,HUMAROCK,-70.6935,PLYMOUTH,MA,PO BOX ONLY
42.0132,02048,MANSFIELD,-71.2184,BRISTOL,MA,STANDARD
42.1118,02050,MARSHFIELD,-70.7107,PLYMOUTH,MA,STANDARD
42.1512,02051,MARSHFIELD HILLS,-70.7341,PLYMOUTH,MA,PO BOX ONLY
42.1813,02052,MEDFIELD,-71.3099,NORFOLK,MA,STANDARD
42.1563,02053,MEDWAY,-71.4277,NORFOLK,MA,STANDARD
42.1652,02054,MILLIS,-71.3613,NORFOLK,MA,STANDARD
41.9705,02055,MINOT,-70.7014,PLYMOUTH,MA,STANDARD
42.1175,02056,NORFOLK,-71.3318,NORFOLK,MA,STANDARD
41.9705,02059,NORTH MARSHFIELD,-70.7014,PLYMOUTH,MA,PO BOX ONLY
41.9705,02060,NORTH SCITUATE,-70.7014,PLYMOUTH,MA,STANDARD
42.1541,02061,NORWELL,-70.8230,PLYMOUTH,MA,STANDARD
42.1828,02062,NORWOOD,-71.1963,NORFOLK,MA,STANDARD
42.0972,02065,OCEAN BLUFF,-70.6516,PLYMOUTH,MA,STANDARD
42.2073,02066,SCITUATE,-70.7702,PLYMOUTH,MA,STANDARD
42.1053,02067,SHARON,-71.1848,NORFOLK,MA,STANDARD
42.1800,02070,SHELDONVILLE,-71.0892,NORFOLK,MA,PO BOX ONLY
42.1004,02071,SOUTH WALPOLE,-71.2709,NORFOLK,MA,STANDARD
42.1184,02072,STOUGHTON,-71.1057,NORFOLK,MA,STANDARD
42.1486,02081,WALPOLE,-71.2555,NORFOLK,MA,STANDARD
42.2205,02090,WESTWOOD,-71.1992,NORFOLK,MA,STANDARD
42.0543,02093,WRENTHAM,-71.3712,NORFOLK,MA,STANDARD
42.3706,02101,BOSTON,-71.0270,SUFFOLK,MA,STANDARD
42.3389,02102,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3389,02103,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3389,02104,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3389,02105,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3543,02106,BOSTON,-71.0734,SUFFOLK,MA,STANDARD
42.3389,02107,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3538,02108,BOSTON,-71.1024,SUFFOLK,MA,STANDARD
42.3600,02109,BOSTON,-71.0545,SUFFOLK,MA,STANDARD
42.3528,02110,BOSTON,-71.0515,SUFFOLK,MA,STANDARD
42.3510,02111,BOSTON,-71.0594,SUFFOLK,MA,STANDARD
42.3389,02112,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3654,02113,BOSTON,-71.0550,SUFFOLK,MA,STANDARD
42.3621,02114,BOSTON,-71.0237,SUFFOLK,MA,STANDARD
42.3420,02115,BOSTON,-71.0968,SUFFOLK,MA,STANDARD
42.3472,02116,BOSTON,-71.0861,SUFFOLK,MA,STANDARD
42.3389,02117,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3362,02118,BOSTON,-71.0729,SUFFOLK,MA,STANDARD
42.3231,02119,BOSTON,-71.0846,SUFFOLK,MA,STANDARD
42.3325,02120,BOSTON,-71.0964,SUFFOLK,MA,STANDARD
42.3071,02121,BOSTON,-71.0816,SUFFOLK,MA,STANDARD
42.2966,02122,BOSTON,-71.0552,SUFFOLK,MA,STANDARD
42.3389,02123,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.2868,02124,BOSTON,-71.0710,SUFFOLK,MA,STANDARD
42.3148,02125,BOSTON,-71.0672,SUFFOLK,MA,STANDARD
42.3012,02126,MATTAPAN,-71.1052,SUFFOLK,MA,STANDARD
42.3290,02127,BOSTON,-71.0203,SUFFOLK,MA,STANDARD
42.3642,02128,BOSTON,-71.0257,SUFFOLK,MA,STANDARD
42.3826,02129,CHARLESTOWN,-71.0653,SUFFOLK,MA,STANDARD
42.3097,02130,JAMAICA PLAIN,-71.1211,SUFFOLK,MA,STANDARD
42.2842,02131,ROSLINDALE,-71.1209,SUFFOLK,MA,STANDARD
42.2779,02132,WEST ROXBURY,-71.1558,SUFFOLK,MA,STANDARD
42.3389,02133,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3572,02134,ALLSTON,-71.1126,SUFFOLK,MA,STANDARD
42.3498,02135,BRIGHTON,-71.1049,SUFFOLK,MA,STANDARD
42.2542,02136,HYDE PARK,-71.1293,SUFFOLK,MA,STANDARD
42.3389,02137,READVILLE,-70.9196,SUFFOLK,MA,STANDARD
42.3804,02138,CAMBRIDGE,-71.1329,MIDDLESEX,MA,STANDARD
42.3651,02139,CAMBRIDGE,-71.1018,MIDDLESEX,MA,STANDARD
42.3932,02140,CAMBRIDGE,-71.1338,MIDDLESEX,MA,STANDARD
42.3687,02141,CAMBRIDGE,-71.0836,MIDDLESEX,MA,STANDARD
42.3628,02142,CAMBRIDGE,-71.0848,MIDDLESEX,MA,STANDARD
42.3809,02143,SOMERVILLE,-71.0989,MIDDLESEX,MA,STANDARD
42.4027,02144,SOMERVILLE,-71.1202,MIDDLESEX,MA,STANDARD
42.3910,02145,SOMERVILLE,-71.0951,MIDDLESEX,MA,STANDARD
42.4365,02148,MALDEN,-71.0854,MIDDLESEX,MA,STANDARD
42.4074,02149,EVERETT,-71.0512,MIDDLESEX,MA,STANDARD
42.3782,02150,CHELSEA,-71.0389,SUFFOLK,MA,STANDARD
42.3663,02151,REVERE,-71.0205,SUFFOLK,MA,STANDARD
42.3784,02152,WINTHROP,-70.9817,SUFFOLK,MA,STANDARD
42.4464,02153,MEDFORD,-71.4594,MIDDLESEX,MA,STANDARD
42.4221,02155,MEDFORD,-71.1093,MIDDLESEX,MA,STANDARD
42.4464,02156,WEST MEDFORD,-71.4594,MIDDLESEX,MA,STANDARD
42.3253,02163,BOSTON,-71.1122,SUFFOLK,MA,STANDARD
42.2418,02169,QUINCY,-71.0060,NORFOLK,MA,STANDARD
42.2672,02170,QUINCY,-71.0167,NORFOLK,MA,STANDARD
42.2849,02171,QUINCY,-71.0142,NORFOLK,MA,STANDARD
42.4590,02176,MELROSE,-71.0531,MIDDLESEX,MA,STANDARD
42.4464,02177,MELROSE,-71.4594,MIDDLESEX,MA,STANDARD
42.4746,02180,STONEHAM,-71.0981,MIDDLESEX,MA,STANDARD
42.2022,02184,BRAINTREE,-71.0052,NORFOLK,MA,STANDARD
42.1800,02185,BRAINTREE,-71.0892,NORFOLK,MA,STANDARD
42.2406,02186,MILTON,-71.0785,NORFOLK,MA,STANDARD
42.1800,02187,MILTON VILLAGE,-71.0892,NORFOLK,MA,STANDARD
42.2079,02188,WEYMOUTH,-70.9551,NORFOLK,MA,STANDARD
42.2106,02189,WEYMOUTH,-70.9323,NORFOLK,MA,STANDARD
42.1678,02190,WEYMOUTH,-70.9507,NORFOLK,MA,STANDARD
42.2515,02191,WEYMOUTH,-70.9448,NORFOLK,MA,STANDARD
42.3389,02196,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3472,02199,BOSTON,-71.0824,SUFFOLK,MA,STANDARD
42.3389,02201,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3611,02202,BOSTON,-71.0618,SUFFOLK,MA,UNIQUE
42.3615,02203,BOSTON,-71.0604,SUFFOLK,MA,STANDARD
42.3389,02204,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3503,02205,BOSTON,-71.0539,SUFFOLK,MA,STANDARD
42.3389,02206,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3389,02207,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3389,02208,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3389,02209,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3475,02210,BOSTON,-71.0406,SUFFOLK,MA,STANDARD
42.3389,02211,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.4464,02212,BOSTON,-71.4594,MIDDLESEX,MA,UNIQUE
42.3451,02215,BOSTON,-71.1077,SUFFOLK,MA,STANDARD
42.3389,02216,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3389,02217,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3644,02222,BOSTON,-71.0633,SUFFOLK,MA,STANDARD
42.3583,02228,EAST BOSTON,-71.0602,SUFFOLK,MA,STANDARD
42.4464,02238,CAMBRIDGE,-71.4594,MIDDLESEX,MA,STANDARD
42.4464,02239,CAMBRIDGE,-71.4594,MIDDLESEX,MA,UNIQUE
42.3389,02241,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3389,02266,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.1800,02269,QUINCY,-71.0892,NORFOLK,MA,STANDARD
42.3389,02283,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3389,02284,BOSTON,-70.9196,SUFFOLK,MA,STANDARD
42.3389,02293,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3389,02295,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.3389,02297,BOSTON,-70.9196,SUFFOLK,MA,UNIQUE
42.0794,02301,BROCKTON,-71.0400,PLYMOUTH,MA,STANDARD
42.0848,02302,BROCKTON,-71.0002,PLYMOUTH,MA,STANDARD
